,MVP - 1.5X Points,Flex_1,Flex_2,Flex_3,Flex_4,Salary,original index,MVP_ManFPPG,Flex1_ManFPPG,Flex2_ManFPPG,Flex3_ManFPPG,Flex4_ManFPPG,MVP_ManHi,Flex1_ManHi,Flex2_ManHi,Flex3_ManHi,Flex4_ManHi,MVP_ManLo,Flex1_ManLo,Flex2_ManLo,Flex3_ManLo,Flex4_ManLo,Total_ManFPPG,Total_ManHi,Total_ManLo,scoring_index,scoring_type,selection_prob,selection_index,selection_type
75,41364-64401:Saquon Barkley,41364-21980:Alshon Jeffery,41364-6826:Eli Manning,41364-63819:Darius Slayton,41364-71806:Kaden Smith,59000,7786,22.5,15,15,10,9,0.0,25,0,0,0,0.0,5,0,0,0,71.5,25.0,5.0,698,manfppg,0.0004918355301987016,75,mvp_prob
76,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-41235:Jake Elliott,59500,13635,22.5,15,15,10,9,0.0,0,0,0,0,0.0,0,0,0,0,71.5,0.0,0.0,624,manfppg,0.0004918355301987016,76,mvp_prob
77,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,56500,5600,27.0,15,10,10,9,37.5,0,0,0,0,15.0,0,0,0,0,71.0,37.5,15.0,1035,manfppg,0.00035637918745545257,77,mvp_prob
78,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,56000,10405,22.5,15,15,9,9,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1512,manfppg,0.0005434782608695652,78,mvp_prob
79,41364-71845:Miles Sanders,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-6826:Eli Manning,41364-27771:Cody Latimer,59000,13567,22.5,15,15,15,3,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1561,manfppg,0.0004454739843193157,79,mvp_prob
80,41364-21980:Alshon Jeffery,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-71806:Kaden Smith,57000,9325,22.5,15,15,9,9,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1540,manfppg,0.0005434782608695652,80,mvp_prob
81,41364-29780:Zach Ertz,41364-21980:Alshon Jeffery,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-71806:Kaden Smith,57000,9326,22.5,15,15,9,9,0.0,25,0,0,0,0.0,5,0,0,0,70.5,25.0,5.0,1539,manfppg,0.0004963271788763153,81,mvp_prob
82,41364-11485:Golden Tate,41364-29780:Zach Ertz,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,56500,9357,22.5,15,15,9,9,0.0,0,25,0,0,0.0,0,5,0,0,70.5,25.0,5.0,1532,manfppg,0.0003697131026323573,82,mvp_prob
83,41364-71806:Kaden Smith,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-70324:Carson Wentz,58000,4869,13.5,15,15,9,18,0.0,0,0,0,25,0.0,0,0,0,10,70.5,25.0,10.0,1440,manfppg,0.0010451505016722408,83,mvp_prob
84,41364-71806:Kaden Smith,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-70324:Carson Wentz,57500,4099,13.5,15,15,9,18,0.0,0,0,0,25,0.0,0,0,0,10,70.5,25.0,10.0,1494,manfppg,0.0010451505016722408,84,mvp_prob
85,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,57000,10365,22.5,15,15,9,9,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1483,manfppg,0.0005434782608695652,85,mvp_prob
86,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-71806:Kaden Smith,56500,11182,22.5,15,15,9,9,0.0,0,25,0,0,0.0,0,5,0,0,70.5,25.0,5.0,1467,manfppg,0.0003697131026323573,86,mvp_prob
87,41364-71845:Miles Sanders,41364-29780:Zach Ertz,41364-6826:Eli Manning,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,57000,18256,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1457,manfppg,0.0004454739843193157,87,mvp_prob
88,41364-71806:Kaden Smith,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-70324:Carson Wentz,58000,3099,13.5,15,15,9,18,0.0,0,0,0,25,0.0,0,0,0,10,70.5,25.0,10.0,1571,manfppg,0.0010451505016722408,88,mvp_prob
89,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-40434:Greg Ward,58000,13580,22.5,15,15,15,3,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1565,manfppg,0.0004918355301987016,89,mvp_prob
90,41364-11485:Golden Tate,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-27771:Cody Latimer,58000,7498,22.5,15,15,15,3,0.0,0,0,25,0,0.0,0,0,5,0,70.5,25.0,5.0,1722,manfppg,0.0003697131026323573,90,mvp_prob
91,41364-71806:Kaden Smith,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-70324:Carson Wentz,58500,3069,13.5,15,15,9,18,0.0,0,0,0,25,0.0,0,0,0,10,70.5,25.0,10.0,1581,manfppg,0.0010451505016722408,91,mvp_prob
92,41364-83074:Dallas Goedert,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-70324:Carson Wentz,59000,3059,13.5,15,15,9,18,0.0,0,0,0,25,0.0,0,0,0,10,70.5,25.0,10.0,1585,manfppg,0.001358695652173913,92,mvp_prob
93,41364-6826:Eli Manning,41364-29780:Zach Ertz,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,58500,9127,22.5,15,15,9,9,0.0,0,25,0,0,0.0,0,5,0,0,70.5,25.0,5.0,1602,manfppg,0.000454793523740222,93,mvp_prob
94,41364-21980:Alshon Jeffery,41364-64401:Saquon Barkley,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-27771:Cody Latimer,58000,7730,22.5,15,15,15,3,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1607,manfppg,0.0005434782608695652,94,mvp_prob
95,41364-21980:Alshon Jeffery,41364-29780:Zach Ertz,41364-6826:Eli Manning,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,58000,9155,22.5,15,15,9,9,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1618,manfppg,0.0005434782608695652,95,mvp_prob
96,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,58000,7617,22.5,15,15,9,9,0.0,0,25,0,0,0.0,0,5,0,0,70.5,25.0,5.0,1631,manfppg,0.0004454739843193157,96,mvp_prob
97,41364-64401:Saquon Barkley,41364-21980:Alshon Jeffery,41364-29780:Zach Ertz,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,59500,7331,22.5,15,15,9,9,0.0,25,0,0,0,0.0,5,0,0,0,70.5,25.0,5.0,1680,manfppg,0.0004918355301987016,97,mvp_prob
98,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-28157:Bennie Fowler III,58000,10050,22.5,15,15,15,3,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1697,manfppg,0.0005434782608695652,98,mvp_prob
99,41364-21980:Alshon Jeffery,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-28157:Bennie Fowler III,58500,7490,22.5,15,15,15,3,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1707,manfppg,0.0005434782608695652,99,mvp_prob
100,41364-21980:Alshon Jeffery,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-27771:Cody Latimer,58000,7495,22.5,15,15,15,3,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1717,manfppg,0.0005434782608695652,100,mvp_prob
101,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,57000,15070,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1400,manfppg,0.0004918355301987016,101,mvp_prob
102,41364-21980:Alshon Jeffery,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-27771:Cody Latimer,59500,7475,22.5,15,15,15,3,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1735,manfppg,0.0005434782608695652,102,mvp_prob
103,41364-64401:Saquon Barkley,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-27771:Cody Latimer,59500,7476,22.5,15,15,15,3,0.0,25,0,0,0,0.0,5,0,0,0,70.5,25.0,5.0,1736,manfppg,0.0004918355301987016,103,mvp_prob
104,41364-29780:Zach Ertz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,55500,18480,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1419,manfppg,0.0004963271788763153,104,mvp_prob
105,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-6826:Eli Manning,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,58500,10146,22.5,15,15,9,9,0.0,25,0,0,0,0.0,5,0,0,0,70.5,25.0,5.0,1390,manfppg,0.0004454739843193157,105,mvp_prob
106,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-29780:Zach Ertz,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,56500,19247,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1392,manfppg,0.0003697131026323573,106,mvp_prob
107,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,56500,14181,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1257,manfppg,0.0004963271788763153,107,mvp_prob
108,41364-11485:Golden Tate,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,56000,14212,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1099,manfppg,0.0003697131026323573,108,mvp_prob
109,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-71806:Kaden Smith,55500,21725,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1117,manfppg,0.0004454739843193157,109,mvp_prob
110,41364-21980:Alshon Jeffery,41364-29780:Zach Ertz,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-40434:Greg Ward,58500,9000,22.5,15,15,15,3,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1132,manfppg,0.0005434782608695652,110,mvp_prob
111,41364-6826:Eli Manning,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,58500,10147,22.5,15,15,9,9,0.0,0,25,0,0,0.0,0,5,0,0,70.5,25.0,5.0,1389,manfppg,0.000454793523740222,111,mvp_prob
112,41364-21980:Alshon Jeffery,41364-64401:Saquon Barkley,41364-6826:Eli Manning,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,58000,7875,22.5,15,15,9,9,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1194,manfppg,0.0005434782608695652,112,mvp_prob
113,41364-6826:Eli Manning,41364-64401:Saquon Barkley,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,58000,7852,22.5,15,15,9,9,0.0,0,25,0,0,0.0,0,5,0,0,70.5,25.0,5.0,1195,manfppg,0.000454793523740222,113,mvp_prob
114,41364-83074:Dallas Goedert,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-70324:Carson Wentz,59000,1909,13.5,15,15,9,18,0.0,0,0,0,25,0.0,0,0,0,10,70.5,25.0,10.0,1197,manfppg,0.001358695652173913,114,mvp_prob
115,41364-71806:Kaden Smith,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-70496:Aldrick Rosas,41364-70324:Carson Wentz,60000,1399,13.5,15,15,9,18,0.0,0,0,0,25,0.0,0,0,0,10,70.5,25.0,10.0,1206,manfppg,0.0010451505016722408,115,mvp_prob
116,41364-83074:Dallas Goedert,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-70324:Carson Wentz,41364-71806:Kaden Smith,58000,1948,13.5,15,15,18,9,0.0,0,0,25,0,0.0,0,0,10,0,70.5,25.0,10.0,1209,manfppg,0.001358695652173913,116,mvp_prob
117,41364-6826:Eli Manning,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-27771:Cody Latimer,57500,13837,22.5,15,15,15,3,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1220,manfppg,0.000454793523740222,117,mvp_prob
118,41364-64401:Saquon Barkley,41364-21980:Alshon Jeffery,41364-6826:Eli Manning,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,59000,7816,22.5,15,15,9,9,0.0,25,0,0,0,0.0,5,0,0,0,70.5,25.0,5.0,1251,manfppg,0.0004918355301987016,118,mvp_prob
119,41364-64401:Saquon Barkley,41364-21980:Alshon Jeffery,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,57000,8071,22.5,15,15,9,9,0.0,25,0,0,0,0.0,5,0,0,0,70.5,25.0,5.0,1155,manfppg,0.0004918355301987016,119,mvp_prob
120,41364-11485:Golden Tate,41364-29780:Zach Ertz,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-27771:Cody Latimer,58000,8808,22.5,15,15,15,3,0.0,0,0,25,0,0.0,0,0,5,0,70.5,25.0,5.0,1261,manfppg,0.0003697131026323573,120,mvp_prob
121,41364-71806:Kaden Smith,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-41235:Jake Elliott,41364-70324:Carson Wentz,59500,3849,13.5,15,15,9,18,0.0,0,0,0,25,0.0,0,0,0,10,70.5,25.0,10.0,1323,manfppg,0.0010451505016722408,121,mvp_prob
122,41364-21980:Alshon Jeffery,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,59000,576,22.5,18,15,10,5,37.5,25,0,0,0,7.5,10,0,0,0,70.5,62.5,17.5,1280,manfppg,0.0005434782608695652,122,mvp_prob
123,41364-6826:Eli Manning,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,56500,19246,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1388,manfppg,0.000454793523740222,123,mvp_prob
124,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-29780:Zach Ertz,41364-41235:Jake Elliott,41364-71806:Kaden Smith,56000,19257,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1347,manfppg,0.0003697131026323573,124,mvp_prob
125,41364-6826:Eli Manning,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,59500,3817,22.5,15,18,10,5,0.0,0,25,0,0,0.0,0,10,0,0,70.5,25.0,10.0,1329,manfppg,0.000454793523740222,125,mvp_prob
126,41364-21980:Alshon Jeffery,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,56500,11205,22.5,15,15,9,9,37.5,0,0,0,0,7.5,0,0,0,0,70.5,37.5,7.5,1331,manfppg,0.0005434782608695652,126,mvp_prob
127,41364-83074:Dallas Goedert,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-70324:Carson Wentz,41364-71806:Kaden Smith,59000,3878,13.5,15,15,18,9,0.0,0,0,25,0,0.0,0,0,10,0,70.5,25.0,10.0,1320,manfppg,0.001358695652173913,127,mvp_prob
128,41364-83074:Dallas Goedert,41364-21980:Alshon Jeffery,41364-11485:Golden Tate,41364-70324:Carson Wentz,41364-71806:Kaden Smith,58500,638,13.5,15,15,18,9,0.0,25,0,25,0,0.0,5,0,10,0,70.5,50.0,15.0,1307,manfppg,0.001358695652173913,128,mvp_prob
129,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,56500,15235,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1301,manfppg,0.0004918355301987016,129,mvp_prob
130,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,56000,15265,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1295,manfppg,0.0004918355301987016,130,mvp_prob
131,41364-11485:Golden Tate,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,56000,15267,22.5,15,15,9,9,0.0,0,0,0,0,0.0,0,0,0,0,70.5,0.0,0.0,1287,manfppg,0.0003697131026323573,131,mvp_prob
132,41364-70324:Carson Wentz,41364-21980:Alshon Jeffery,41364-6826:Eli Manning,41364-27477:Sterling Shepard,41364-40434:Greg Ward,59500,385,27.0,15,15,10,3,37.5,25,0,0,0,15.0,5,0,0,0,70.0,62.5,20.0,1885,manfppg,0.00035637918745545257,132,mvp_prob
133,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-63819:Darius Slayton,41364-28157:Bennie Fowler III,59000,1340,27.0,15,15,10,3,37.5,0,0,0,0,15.0,0,0,0,0,70.0,37.5,15.0,1916,manfppg,0.00035637918745545257,133,mvp_prob
134,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-63819:Darius Slayton,41364-27771:Cody Latimer,58500,1345,27.0,15,15,10,3,37.5,0,0,0,0,15.0,0,0,0,0,70.0,37.5,15.0,1912,manfppg,0.00035637918745545257,134,mvp_prob
135,41364-70324:Carson Wentz,41364-21980:Alshon Jeffery,41364-64401:Saquon Barkley,41364-27477:Sterling Shepard,41364-27771:Cody Latimer,59500,10,27.0,15,15,10,3,37.5,25,0,0,0,15.0,5,0,0,0,70.0,62.5,20.0,1908,manfppg,0.00035637918745545257,135,mvp_prob
136,41364-70324:Carson Wentz,41364-21980:Alshon Jeffery,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-28157:Bennie Fowler III,57500,585,27.0,15,15,10,3,37.5,25,0,0,0,15.0,5,0,0,0,70.0,62.5,20.0,1904,manfppg,0.00035637918745545257,136,mvp_prob
137,41364-70324:Carson Wentz,41364-21980:Alshon Jeffery,41364-6826:Eli Manning,41364-63819:Darius Slayton,41364-40434:Greg Ward,59000,400,27.0,15,15,10,3,37.5,25,0,0,0,15.0,5,0,0,0,70.0,62.5,20.0,1892,manfppg,0.00035637918745545257,137,mvp_prob
138,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,55000,5700,27.0,15,10,9,9,37.5,0,0,0,0,15.0,0,0,0,0,70.0,37.5,15.0,1840,manfppg,0.00035637918745545257,138,mvp_prob
139,41364-63819:Darius Slayton,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-21980:Alshon Jeffery,59500,9234,15.0,15,15,10,15,0.0,0,0,0,25,0.0,0,0,0,5,70.0,25.0,5.0,1861,manfppg,0.0017531556802244039,139,mvp_prob
140,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-27477:Sterling Shepard,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,57000,4270,27.0,15,10,9,9,37.5,0,0,0,0,15.0,0,0,0,0,70.0,37.5,15.0,1851,manfppg,0.00035637918745545257,140,mvp_prob
141,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-27771:Cody Latimer,57000,3010,27.0,15,15,10,3,37.5,0,0,0,0,15.0,0,0,0,0,70.0,37.5,15.0,1786,manfppg,0.00035637918745545257,141,mvp_prob
142,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-6826:Eli Manning,41364-27477:Sterling Shepard,41364-40434:Greg Ward,59000,2815,27.0,15,15,10,3,37.5,0,0,0,0,15.0,0,0,0,0,70.0,37.5,15.0,1756,manfppg,0.00035637918745545257,142,mvp_prob
143,41364-27477:Sterling Shepard,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-29780:Zach Ertz,41364-63819:Darius Slayton,60000,18133,15.0,15,15,15,10,0.0,0,0,0,0,0.0,0,0,0,0,70.0,0.0,0.0,1753,manfppg,0.0020903010033444815,143,mvp_prob
144,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-41235:Jake Elliott,41364-64907:JJ Arcega-Whiteside,57500,4071,22.5,18,15,9,5,0.0,25,0,0,0,0.0,10,0,0,0,69.5,25.0,10.0,1931,manfppg,0.0004454739843193157,144,mvp_prob
145,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-27477:Sterling Shepard,41364-63819:Darius Slayton,41364-41235:Jake Elliott,59000,2046,22.5,18,10,10,9,0.0,25,0,0,0,0.0,10,0,0,0,69.5,25.0,10.0,1963,manfppg,0.0004918355301987016,145,mvp_prob
146,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,59000,1421,22.5,18,15,9,5,0.0,25,0,0,0,0.0,10,0,0,0,69.5,25.0,10.0,1972,manfppg,0.0004918355301987016,146,mvp_prob
147,41364-64401:Saquon Barkley,41364-21980:Alshon Jeffery,41364-70324:Carson Wentz,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,60000,47,22.5,15,18,9,5,0.0,25,25,0,0,0.0,5,10,0,0,69.5,50.0,15.0,1975,manfppg,0.0004918355301987016,147,mvp_prob
148,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-6826:Eli Manning,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,59000,2886,22.5,18,15,9,5,0.0,25,0,0,0,0.0,10,0,0,0,69.5,25.0,10.0,1981,manfppg,0.0004963271788763153,148,mvp_prob
149,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,57000,4126,22.5,18,15,9,5,0.0,25,0,0,0,0.0,10,0,0,0,69.5,25.0,10.0,1995,manfppg,0.0004454739843193157,149,mvp_prob
