,MVP - 1.5X Points,Flex_1,Flex_2,Flex_3,Flex_4,Salary,original index,MVP_ManFPPG,Flex1_ManFPPG,Flex2_ManFPPG,Flex3_ManFPPG,Flex4_ManFPPG,MVP_ManHi,Flex1_ManHi,Flex2_ManHi,Flex3_ManHi,Flex4_ManHi,MVP_ManLo,Flex1_ManLo,Flex2_ManLo,Flex3_ManLo,Flex4_ManLo,Total_ManFPPG,Total_ManHi,Total_ManLo,scoring_index,scoring_type,selection_index,selection_type
10,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-63759:Tony Pollard,59500,2810,34.090000155,16.25833384,10.18333308,12.20999985,5.036363775,34.090000155,16.25833384,10.18333308,12.20999985,5.036363775,34.090000155,16.25833384,10.18333308,12.20999985,5.036363775,77.7780307,77.7780307,77.7780307,10,manfppg,10,mvp_top
11,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-27527:Blake Jarwin,59000,2815,34.090000155,16.25833384,10.18333308,12.20999985,5.00909077,34.090000155,16.25833384,10.18333308,12.20999985,5.00909077,34.090000155,16.25833384,10.18333308,12.20999985,5.00909077,77.750757695,77.750757695,77.750757695,11,manfppg,11,mvp_top
12,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-6641:Jason Witten,59000,6385,34.090000155,14.25833384,10.18333308,12.20999985,6.983333588,34.090000155,14.25833384,10.18333308,12.20999985,6.983333588,34.090000155,14.25833384,10.18333308,12.20999985,6.983333588,77.725000513,77.725000513,77.725000513,12,manfppg,12,mvp_top
13,41200-31716:Dak Prescott,41200-28643:Allen Robinson II,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-104421:Jesper Horsted,59500,4305,34.090000155,12.54166667,14.25833384,12.20999985,4.599999905,34.090000155,12.54166667,14.25833384,12.20999985,4.599999905,34.090000155,12.54166667,14.25833384,12.20999985,4.599999905,77.70000042,77.70000042,77.70000042,13,manfppg,13,mvp_top
14,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-69307:Eddy Pineiro,41200-6641:Jason Witten,59500,2720,34.090000155,16.25833384,14.25833384,6.0,6.983333588,34.090000155,16.25833384,14.25833384,6.0,6.983333588,34.090000155,16.25833384,14.25833384,6.0,6.983333588,77.59000142299999,77.59000142299999,77.59000142299999,14,manfppg,14,mvp_top
15,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-27292:Brett Maher,41200-104421:Jesper Horsted,58500,2665,34.090000155,16.25833384,14.25833384,8.25,4.599999905,34.090000155,16.25833384,14.25833384,8.25,4.599999905,34.090000155,16.25833384,14.25833384,8.25,4.599999905,77.45666774,77.45666774,77.45666774,15,manfppg,15,mvp_top
16,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-26458:Tavon Austin,60000,2620,34.090000155,16.25833384,14.25833384,10.18333308,2.660000038,34.090000155,16.25833384,14.25833384,10.18333308,2.660000038,34.090000155,16.25833384,14.25833384,10.18333308,2.660000038,77.450000953,77.450000953,77.450000953,16,manfppg,16,mvp_top
17,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-104421:Jesper Horsted,58500,2820,34.090000155,16.25833384,10.18333308,12.20999985,4.599999905,34.090000155,16.25833384,10.18333308,12.20999985,4.599999905,34.090000155,16.25833384,10.18333308,12.20999985,4.599999905,77.34166683000001,77.34166683000001,77.34166683000001,17,manfppg,17,mvp_top
18,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-14257:Randall Cobb,41200-79974:Tarik Cohen,58000,6825,34.090000155,14.25833384,12.20999985,9.227272727,7.549999872999999,34.090000155,14.25833384,12.20999985,9.227272727,7.549999872999999,34.090000155,14.25833384,12.20999985,9.227272727,7.549999872999999,77.33560644500001,77.33560644500001,77.33560644500001,18,manfppg,18,mvp_top
19,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-14257:Randall Cobb,41200-79974:Tarik Cohen,60000,2920,34.090000155,16.25833384,10.18333308,9.227272727,7.549999872999999,34.090000155,16.25833384,10.18333308,9.227272727,7.549999872999999,34.090000155,16.25833384,10.18333308,9.227272727,7.549999872999999,77.308939675,77.308939675,77.308939675,19,manfppg,19,mvp_top
20,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-79974:Tarik Cohen,41200-63759:Tony Pollard,59000,2690,34.090000155,16.25833384,14.25833384,7.549999872999999,5.036363775,34.090000155,16.25833384,14.25833384,7.549999872999999,5.036363775,34.090000155,16.25833384,14.25833384,7.549999872999999,5.036363775,77.193031483,77.193031483,77.193031483,20,manfppg,20,mvp_top
21,41200-31001:Amari Cooper,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-104421:Jesper Horsted,60000,2632,21.38750076,16.25833384,22.72666677,12.20999985,4.599999905,21.38750076,16.25833384,22.72666677,12.20999985,4.599999905,21.38750076,16.25833384,22.72666677,12.20999985,4.599999905,77.182501125,77.182501125,77.182501125,21,manfppg,21,mvp_top
22,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-79974:Tarik Cohen,41200-27527:Blake Jarwin,58500,2695,34.090000155,16.25833384,14.25833384,7.549999872999999,5.00909077,34.090000155,16.25833384,14.25833384,7.549999872999999,5.00909077,34.090000155,16.25833384,14.25833384,7.549999872999999,5.00909077,77.165758478,77.165758478,77.165758478,22,manfppg,22,mvp_top
23,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-28643:Allen Robinson II,41200-14257:Randall Cobb,41200-27527:Blake Jarwin,60000,2425,34.090000155,16.25833384,12.54166667,9.227272727,5.00909077,34.090000155,16.25833384,12.54166667,9.227272727,5.00909077,34.090000155,16.25833384,12.54166667,9.227272727,5.00909077,77.126364162,77.126364162,77.126364162,23,manfppg,23,mvp_top
24,41200-31716:Dak Prescott,41200-28643:Allen Robinson II,41200-31001:Amari Cooper,41200-14257:Randall Cobb,41200-6641:Jason Witten,60000,4390,34.090000155,12.54166667,14.25833384,9.227272727,6.983333588,34.090000155,12.54166667,14.25833384,9.227272727,6.983333588,34.090000155,12.54166667,14.25833384,9.227272727,6.983333588,77.10060698,77.10060698,77.10060698,24,manfppg,24,mvp_top
25,41200-31716:Dak Prescott,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-79974:Tarik Cohen,41200-6641:Jason Witten,58000,3230,34.090000155,16.25833384,12.20999985,7.549999872999999,6.983333588,34.090000155,16.25833384,12.20999985,7.549999872999999,6.983333588,34.090000155,16.25833384,12.20999985,7.549999872999999,6.983333588,77.09166730599999,77.09166730599999,77.09166730599999,25,manfppg,25,mvp_top
26,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-104421:Jesper Horsted,60000,2633,18.314999775,16.25833384,14.25833384,22.72666677,4.599999905,18.314999775,16.25833384,14.25833384,22.72666677,4.599999905,18.314999775,16.25833384,14.25833384,22.72666677,4.599999905,76.15833413,76.15833413,76.15833413,39,manfppg,26,mvp_top
27,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-14257:Randall Cobb,41200-79974:Tarik Cohen,59500,3206,24.387500759999998,22.72666677,12.20999985,9.227272727,7.549999872999999,24.387500759999998,22.72666677,12.20999985,9.227272727,7.549999872999999,24.387500759999998,22.72666677,12.20999985,9.227272727,7.549999872999999,76.10143998000001,76.10143998000001,76.10143998000001,43,manfppg,27,mvp_top
28,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-79974:Tarik Cohen,41200-6641:Jason Witten,60000,2686,24.387500759999998,22.72666677,14.25833384,7.549999872999999,6.983333588,24.387500759999998,22.72666677,14.25833384,7.549999872999999,6.983333588,24.387500759999998,22.72666677,14.25833384,7.549999872999999,6.983333588,75.90583483099999,75.90583483099999,75.90583483099999,48,manfppg,28,mvp_top
29,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-30733:Cordarrelle Patterson,59500,2636,24.387500759999998,22.72666677,14.25833384,12.20999985,1.9727273419999998,24.387500759999998,22.72666677,14.25833384,12.20999985,1.9727273419999998,24.387500759999998,22.72666677,14.25833384,12.20999985,1.9727273419999998,75.555228562,75.555228562,75.555228562,68,manfppg,29,mvp_top
30,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-14257:Randall Cobb,41200-104421:Jesper Horsted,58500,2676,24.387500759999998,22.72666677,14.25833384,9.227272727,4.599999905,24.387500759999998,22.72666677,14.25833384,9.227272727,4.599999905,24.387500759999998,22.72666677,14.25833384,9.227272727,4.599999905,75.19977400200001,75.19977400200001,75.19977400200001,84,manfppg,30,mvp_top
31,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-27292:Brett Maher,41200-79974:Tarik Cohen,59500,3186,24.387500759999998,22.72666677,12.20999985,8.25,7.549999872999999,24.387500759999998,22.72666677,12.20999985,8.25,7.549999872999999,24.387500759999998,22.72666677,12.20999985,8.25,7.549999872999999,75.12416725300001,75.12416725300001,75.12416725300001,88,manfppg,31,mvp_top
32,41200-31001:Amari Cooper,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-79974:Tarik Cohen,41200-6641:Jason Witten,60000,2687,21.38750076,16.25833384,22.72666677,7.549999872999999,6.983333588,21.38750076,16.25833384,22.72666677,7.549999872999999,6.983333588,21.38750076,16.25833384,22.72666677,7.549999872999999,6.983333588,74.90583483099999,74.90583483099999,74.90583483099999,100,manfppg,32,mvp_top
33,41200-31001:Amari Cooper,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-30733:Cordarrelle Patterson,59500,2637,21.38750076,16.25833384,22.72666677,12.20999985,1.9727273419999998,21.38750076,16.25833384,22.72666677,12.20999985,1.9727273419999998,21.38750076,16.25833384,22.72666677,12.20999985,1.9727273419999998,74.555228562,74.555228562,74.555228562,123,manfppg,33,mvp_top
34,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-14257:Randall Cobb,41200-69307:Eddy Pineiro,59000,3211,24.387500759999998,22.72666677,12.20999985,9.227272727,6.0,24.387500759999998,22.72666677,12.20999985,9.227272727,6.0,24.387500759999998,22.72666677,12.20999985,9.227272727,6.0,74.551440107,74.551440107,74.551440107,124,manfppg,34,mvp_top
35,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-63759:Tony Pollard,59500,2811,24.387500759999998,22.72666677,10.18333308,12.20999985,5.036363775,24.387500759999998,22.72666677,10.18333308,12.20999985,5.036363775,24.387500759999998,22.72666677,10.18333308,12.20999985,5.036363775,74.543864235,74.543864235,74.543864235,126,manfppg,35,mvp_top
36,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-27527:Blake Jarwin,59000,2816,24.387500759999998,22.72666677,10.18333308,12.20999985,5.00909077,24.387500759999998,22.72666677,10.18333308,12.20999985,5.00909077,24.387500759999998,22.72666677,10.18333308,12.20999985,5.00909077,74.51659123,74.51659123,74.51659123,127,manfppg,36,mvp_top
37,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-69307:Eddy Pineiro,41200-6641:Jason Witten,59500,2721,24.387500759999998,22.72666677,14.25833384,6.0,6.983333588,24.387500759999998,22.72666677,14.25833384,6.0,6.983333588,24.387500759999998,22.72666677,14.25833384,6.0,6.983333588,74.355834958,74.355834958,74.355834958,134,manfppg,37,mvp_top
38,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-27292:Brett Maher,41200-104421:Jesper Horsted,58500,2666,24.387500759999998,22.72666677,14.25833384,8.25,4.599999905,24.387500759999998,22.72666677,14.25833384,8.25,4.599999905,24.387500759999998,22.72666677,14.25833384,8.25,4.599999905,74.22250127500001,74.22250127500001,74.22250127500001,142,manfppg,38,mvp_top
39,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-26458:Tavon Austin,60000,2621,24.387500759999998,22.72666677,14.25833384,10.18333308,2.660000038,24.387500759999998,22.72666677,14.25833384,10.18333308,2.660000038,24.387500759999998,22.72666677,14.25833384,10.18333308,2.660000038,74.21583448800001,74.21583448800001,74.21583448800001,143,manfppg,39,mvp_top
40,41200-31001:Amari Cooper,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-14257:Randall Cobb,41200-104421:Jesper Horsted,58500,2677,21.38750076,16.25833384,22.72666677,9.227272727,4.599999905,21.38750076,16.25833384,22.72666677,9.227272727,4.599999905,21.38750076,16.25833384,22.72666677,9.227272727,4.599999905,74.19977400200001,74.19977400200001,74.19977400200001,145,manfppg,40,mvp_top
41,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-104421:Jesper Horsted,58500,2821,24.387500759999998,22.72666677,10.18333308,12.20999985,4.599999905,24.387500759999998,22.72666677,10.18333308,12.20999985,4.599999905,24.387500759999998,22.72666677,10.18333308,12.20999985,4.599999905,74.107500365,74.107500365,74.107500365,153,manfppg,41,mvp_top
42,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-14257:Randall Cobb,41200-79974:Tarik Cohen,59500,3207,18.314999775,16.25833384,22.72666677,9.227272727,7.549999872999999,18.314999775,16.25833384,22.72666677,9.227272727,7.549999872999999,18.314999775,16.25833384,22.72666677,9.227272727,7.549999872999999,74.07727298500001,74.07727298500001,74.07727298500001,156,manfppg,42,mvp_top
43,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-14257:Randall Cobb,41200-79974:Tarik Cohen,60000,2921,24.387500759999998,22.72666677,10.18333308,9.227272727,7.549999872999999,24.387500759999998,22.72666677,10.18333308,9.227272727,7.549999872999999,24.387500759999998,22.72666677,10.18333308,9.227272727,7.549999872999999,74.07477321,74.07477321,74.07477321,158,manfppg,43,mvp_top
44,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-79974:Tarik Cohen,60000,6376,21.38750076,22.72666677,10.18333308,12.20999985,7.549999872999999,21.38750076,22.72666677,10.18333308,12.20999985,7.549999872999999,21.38750076,22.72666677,10.18333308,12.20999985,7.549999872999999,74.05750033300001,74.05750033300001,74.05750033300001,161,manfppg,44,mvp_top
45,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-79974:Tarik Cohen,41200-63759:Tony Pollard,59000,2691,24.387500759999998,22.72666677,14.25833384,7.549999872999999,5.036363775,24.387500759999998,22.72666677,14.25833384,7.549999872999999,5.036363775,24.387500759999998,22.72666677,14.25833384,7.549999872999999,5.036363775,73.958865018,73.958865018,73.958865018,165,manfppg,45,mvp_top
46,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-79974:Tarik Cohen,41200-27527:Blake Jarwin,58500,2696,24.387500759999998,22.72666677,14.25833384,7.549999872999999,5.00909077,24.387500759999998,22.72666677,14.25833384,7.549999872999999,5.00909077,24.387500759999998,22.72666677,14.25833384,7.549999872999999,5.00909077,73.931592013,73.931592013,73.931592013,166,manfppg,46,mvp_top
47,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-28643:Allen Robinson II,41200-14257:Randall Cobb,41200-27527:Blake Jarwin,60000,2426,24.387500759999998,22.72666677,12.54166667,9.227272727,5.00909077,24.387500759999998,22.72666677,12.54166667,9.227272727,5.00909077,24.387500759999998,22.72666677,12.54166667,9.227272727,5.00909077,73.892197697,73.892197697,73.892197697,173,manfppg,47,mvp_top
48,41200-31001:Amari Cooper,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-27527:Blake Jarwin,60000,4302,21.38750076,12.54166667,22.72666677,12.20999985,5.00909077,21.38750076,12.54166667,22.72666677,12.20999985,5.00909077,21.38750076,12.54166667,22.72666677,12.20999985,5.00909077,73.87492482,73.87492482,73.87492482,175,manfppg,48,mvp_top
49,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-79974:Tarik Cohen,41200-6641:Jason Witten,58000,3231,24.387500759999998,22.72666677,12.20999985,7.549999872999999,6.983333588,24.387500759999998,22.72666677,12.20999985,7.549999872999999,6.983333588,24.387500759999998,22.72666677,12.20999985,7.549999872999999,6.983333588,73.857500841,73.857500841,73.857500841,177,manfppg,49,mvp_top
50,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-27292:Brett Maher,41200-69307:Eddy Pineiro,59000,3191,24.387500759999998,22.72666677,12.20999985,8.25,6.0,24.387500759999998,22.72666677,12.20999985,8.25,6.0,24.387500759999998,22.72666677,12.20999985,8.25,6.0,73.57416738,73.57416738,73.57416738,199,manfppg,50,mvp_top
51,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-30733:Cordarrelle Patterson,59500,2638,18.314999775,16.25833384,14.25833384,22.72666677,1.9727273419999998,18.314999775,16.25833384,14.25833384,22.72666677,1.9727273419999998,18.314999775,16.25833384,14.25833384,22.72666677,1.9727273419999998,73.531061567,73.531061567,73.531061567,203,manfppg,51,mvp_top
52,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-30733:Cordarrelle Patterson,60000,2616,24.387500759999998,22.72666677,14.25833384,10.18333308,1.9727273419999998,24.387500759999998,22.72666677,14.25833384,10.18333308,1.9727273419999998,24.387500759999998,22.72666677,14.25833384,10.18333308,1.9727273419999998,73.528561792,73.528561792,73.528561792,204,manfppg,52,mvp_top
53,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-79974:Tarik Cohen,41200-104421:Jesper Horsted,58000,2701,24.387500759999998,22.72666677,14.25833384,7.549999872999999,4.599999905,24.387500759999998,22.72666677,14.25833384,7.549999872999999,4.599999905,24.387500759999998,22.72666677,14.25833384,7.549999872999999,4.599999905,73.522501148,73.522501148,73.522501148,205,manfppg,53,mvp_top
54,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-14257:Randall Cobb,41200-6641:Jason Witten,59000,2931,24.387500759999998,22.72666677,10.18333308,9.227272727,6.983333588,24.387500759999998,22.72666677,10.18333308,9.227272727,6.983333588,24.387500759999998,22.72666677,10.18333308,9.227272727,6.983333588,73.50810692499999,73.50810692499999,73.50810692499999,207,manfppg,54,mvp_top
55,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-6641:Jason Witten,59000,6386,21.38750076,22.72666677,10.18333308,12.20999985,6.983333588,21.38750076,22.72666677,10.18333308,12.20999985,6.983333588,21.38750076,22.72666677,10.18333308,12.20999985,6.983333588,73.490834048,73.490834048,73.490834048,208,manfppg,55,mvp_top
56,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-28643:Allen Robinson II,41200-14257:Randall Cobb,41200-104421:Jesper Horsted,59500,2431,24.387500759999998,22.72666677,12.54166667,9.227272727,4.599999905,24.387500759999998,22.72666677,12.54166667,9.227272727,4.599999905,24.387500759999998,22.72666677,12.54166667,9.227272727,4.599999905,73.483106832,73.483106832,73.483106832,210,manfppg,56,mvp_top
57,41200-31001:Amari Cooper,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-104421:Jesper Horsted,59500,4307,21.38750076,12.54166667,22.72666677,12.20999985,4.599999905,21.38750076,12.54166667,22.72666677,12.20999985,4.599999905,21.38750076,12.54166667,22.72666677,12.20999985,4.599999905,73.46583395500001,73.46583395500001,73.46583395500001,214,manfppg,57,mvp_top
58,41200-31001:Amari Cooper,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69307:Eddy Pineiro,41200-6641:Jason Witten,59500,2722,21.38750076,16.25833384,22.72666677,6.0,6.983333588,21.38750076,16.25833384,22.72666677,6.0,6.983333588,21.38750076,16.25833384,22.72666677,6.0,6.983333588,73.355834958,73.355834958,73.355834958,221,manfppg,58,mvp_top
59,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-14257:Randall Cobb,41200-104421:Jesper Horsted,56500,3216,24.387500759999998,22.72666677,12.20999985,9.227272727,4.599999905,24.387500759999998,22.72666677,12.20999985,9.227272727,4.599999905,24.387500759999998,22.72666677,12.20999985,9.227272727,4.599999905,73.15144001200001,73.15144001200001,73.15144001200001,236,manfppg,59,mvp_top
60,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-27292:Brett Maher,41200-79974:Tarik Cohen,59500,3187,18.314999775,16.25833384,22.72666677,8.25,7.549999872999999,18.314999775,16.25833384,22.72666677,8.25,7.549999872999999,18.314999775,16.25833384,22.72666677,8.25,7.549999872999999,73.10000025800001,73.10000025800001,73.10000025800001,246,manfppg,60,mvp_top
61,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-27292:Brett Maher,41200-79974:Tarik Cohen,60000,2876,24.387500759999998,22.72666677,10.18333308,8.25,7.549999872999999,24.387500759999998,22.72666677,10.18333308,8.25,7.549999872999999,24.387500759999998,22.72666677,10.18333308,8.25,7.549999872999999,73.097500483,73.097500483,73.097500483,247,manfppg,61,mvp_top
62,41200-69956:Michael Gallup,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-31716:Dak Prescott,41200-79974:Tarik Cohen,60000,6378,18.314999775,14.25833384,10.18333308,22.72666677,7.549999872999999,18.314999775,14.25833384,10.18333308,22.72666677,7.549999872999999,18.314999775,14.25833384,10.18333308,22.72666677,7.549999872999999,73.03333333800002,73.03333333800002,73.03333333800002,256,manfppg,62,mvp_top
63,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-27527:Blake Jarwin,60000,4301,18.812500005,22.72666677,14.25833384,12.20999985,5.00909077,18.812500005,22.72666677,14.25833384,12.20999985,5.00909077,18.812500005,22.72666677,14.25833384,12.20999985,5.00909077,73.01659123499999,73.01659123499999,73.01659123499999,259,manfppg,63,mvp_top
