,MVP - 1.5X Points,Flex_1,Flex_2,Flex_3,Flex_4,Salary,original index,MVP_ManFPPG,Flex1_ManFPPG,Flex2_ManFPPG,Flex3_ManFPPG,Flex4_ManFPPG,MVP_ManHi,Flex1_ManHi,Flex2_ManHi,Flex3_ManHi,Flex4_ManHi,MVP_ManLo,Flex1_ManLo,Flex2_ManLo,Flex3_ManLo,Flex4_ManLo,Total_ManFPPG,Total_ManHi,Total_ManLo
66,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-27527:Blake Jarwin,60000,4301,18.812500005,22.72666677,14.25833384,12.20999985,5.00909077,18.812500005,22.72666677,14.25833384,12.20999985,5.00909077,18.812500005,22.72666677,14.25833384,12.20999985,5.00909077,73.01659123499999,73.01659123499999,73.01659123499999
67,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-104421:Jesper Horsted,59500,4306,18.812500005,22.72666677,14.25833384,12.20999985,4.599999905,18.812500005,22.72666677,14.25833384,12.20999985,4.599999905,18.812500005,22.72666677,14.25833384,12.20999985,4.599999905,72.60750037,72.60750037,72.60750037
68,41200-28643:Allen Robinson II,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-14257:Randall Cobb,41200-27527:Blake Jarwin,60000,2427,18.812500005,16.25833384,22.72666677,9.227272727,5.00909077,18.812500005,16.25833384,22.72666677,9.227272727,5.00909077,18.812500005,16.25833384,22.72666677,9.227272727,5.00909077,72.033864112,72.033864112,72.033864112
69,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-14257:Randall Cobb,41200-6641:Jason Witten,60000,4391,18.812500005,22.72666677,14.25833384,9.227272727,6.983333588,18.812500005,22.72666677,14.25833384,9.227272727,6.983333588,18.812500005,22.72666677,14.25833384,9.227272727,6.983333588,72.00810693,72.00810693,72.00810693
70,41200-28643:Allen Robinson II,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-14257:Randall Cobb,41200-104421:Jesper Horsted,59500,2432,18.812500005,16.25833384,22.72666677,9.227272727,4.599999905,18.812500005,16.25833384,22.72666677,9.227272727,4.599999905,18.812500005,16.25833384,22.72666677,9.227272727,4.599999905,71.62477324700001,71.62477324700001,71.62477324700001
71,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-27292:Brett Maher,41200-14257:Randall Cobb,59500,5001,18.812500005,22.72666677,12.20999985,8.25,9.227272727,18.812500005,22.72666677,12.20999985,8.25,9.227272727,18.812500005,22.72666677,12.20999985,8.25,9.227272727,71.226439352,71.226439352,71.226439352
72,41200-28643:Allen Robinson II,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-27292:Brett Maher,41200-27527:Blake Jarwin,60000,2402,18.812500005,16.25833384,22.72666677,8.25,5.00909077,18.812500005,16.25833384,22.72666677,8.25,5.00909077,18.812500005,16.25833384,22.72666677,8.25,5.00909077,71.05659138499999,71.05659138499999,71.05659138499999
73,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-31001:Amari Cooper,41200-27292:Brett Maher,41200-6641:Jason Witten,60000,4356,18.812500005,22.72666677,14.25833384,8.25,6.983333588,18.812500005,22.72666677,14.25833384,8.25,6.983333588,18.812500005,22.72666677,14.25833384,8.25,6.983333588,71.03083420299998,71.03083420299998,71.03083420299998
74,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-6641:Jason Witten,60000,4606,18.812500005,22.72666677,10.18333308,12.20999985,6.983333588,18.812500005,22.72666677,10.18333308,12.20999985,6.983333588,18.812500005,22.72666677,10.18333308,12.20999985,6.983333588,70.91583329299999,70.91583329299999,70.91583329299999
75,41200-31001:Amari Cooper,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-104421:Jesper Horsted,60000,2632,21.38750076,16.25833384,22.72666677,12.20999985,4.599999905,21.38750076,16.25833384,22.72666677,12.20999985,4.599999905,21.38750076,16.25833384,22.72666677,12.20999985,4.599999905,77.182501125,77.182501125,77.182501125
76,41200-31001:Amari Cooper,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-79974:Tarik Cohen,41200-6641:Jason Witten,60000,2687,21.38750076,16.25833384,22.72666677,7.549999872999999,6.983333588,21.38750076,16.25833384,22.72666677,7.549999872999999,6.983333588,21.38750076,16.25833384,22.72666677,7.549999872999999,6.983333588,74.90583483099999,74.90583483099999,74.90583483099999
77,41200-31001:Amari Cooper,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-30733:Cordarrelle Patterson,59500,2637,21.38750076,16.25833384,22.72666677,12.20999985,1.9727273419999998,21.38750076,16.25833384,22.72666677,12.20999985,1.9727273419999998,21.38750076,16.25833384,22.72666677,12.20999985,1.9727273419999998,74.555228562,74.555228562,74.555228562
78,41200-31001:Amari Cooper,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-14257:Randall Cobb,41200-104421:Jesper Horsted,58500,2677,21.38750076,16.25833384,22.72666677,9.227272727,4.599999905,21.38750076,16.25833384,22.72666677,9.227272727,4.599999905,21.38750076,16.25833384,22.72666677,9.227272727,4.599999905,74.19977400200001,74.19977400200001,74.19977400200001
79,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-79974:Tarik Cohen,60000,6376,21.38750076,22.72666677,10.18333308,12.20999985,7.549999872999999,21.38750076,22.72666677,10.18333308,12.20999985,7.549999872999999,21.38750076,22.72666677,10.18333308,12.20999985,7.549999872999999,74.05750033300001,74.05750033300001,74.05750033300001
80,41200-31001:Amari Cooper,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-27527:Blake Jarwin,60000,4302,21.38750076,12.54166667,22.72666677,12.20999985,5.00909077,21.38750076,12.54166667,22.72666677,12.20999985,5.00909077,21.38750076,12.54166667,22.72666677,12.20999985,5.00909077,73.87492482,73.87492482,73.87492482
81,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-6641:Jason Witten,59000,6386,21.38750076,22.72666677,10.18333308,12.20999985,6.983333588,21.38750076,22.72666677,10.18333308,12.20999985,6.983333588,21.38750076,22.72666677,10.18333308,12.20999985,6.983333588,73.490834048,73.490834048,73.490834048
82,41200-31001:Amari Cooper,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-104421:Jesper Horsted,59500,4307,21.38750076,12.54166667,22.72666677,12.20999985,4.599999905,21.38750076,12.54166667,22.72666677,12.20999985,4.599999905,21.38750076,12.54166667,22.72666677,12.20999985,4.599999905,73.46583395500001,73.46583395500001,73.46583395500001
83,41200-31001:Amari Cooper,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69307:Eddy Pineiro,41200-6641:Jason Witten,59500,2722,21.38750076,16.25833384,22.72666677,6.0,6.983333588,21.38750076,16.25833384,22.72666677,6.0,6.983333588,21.38750076,16.25833384,22.72666677,6.0,6.983333588,73.355834958,73.355834958,73.355834958
84,41200-73273:David Montgomery,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-79974:Tarik Cohen,60000,6377,15.274999620000001,14.25833384,22.72666677,12.20999985,7.549999872999999,15.274999620000001,14.25833384,22.72666677,12.20999985,7.549999872999999,15.274999620000001,14.25833384,22.72666677,12.20999985,7.549999872999999,72.01999995300001,72.01999995300001,72.01999995300001
85,41200-73273:David Montgomery,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-63759:Tony Pollard,59500,2812,15.274999620000001,16.25833384,22.72666677,12.20999985,5.036363775,15.274999620000001,16.25833384,22.72666677,12.20999985,5.036363775,15.274999620000001,16.25833384,22.72666677,12.20999985,5.036363775,71.506363855,71.506363855,71.506363855
86,41200-73273:David Montgomery,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-27527:Blake Jarwin,59000,2817,15.274999620000001,16.25833384,22.72666677,12.20999985,5.00909077,15.274999620000001,16.25833384,22.72666677,12.20999985,5.00909077,15.274999620000001,16.25833384,22.72666677,12.20999985,5.00909077,71.47909085,71.47909085,71.47909085
87,41200-73273:David Montgomery,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-6641:Jason Witten,59000,6387,15.274999620000001,14.25833384,22.72666677,12.20999985,6.983333588,15.274999620000001,14.25833384,22.72666677,12.20999985,6.983333588,15.274999620000001,14.25833384,22.72666677,12.20999985,6.983333588,71.453333668,71.453333668,71.453333668
88,41200-73273:David Montgomery,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-26458:Tavon Austin,60000,2623,15.274999620000001,16.25833384,14.25833384,22.72666677,2.660000038,15.274999620000001,16.25833384,14.25833384,22.72666677,2.660000038,15.274999620000001,16.25833384,14.25833384,22.72666677,2.660000038,71.17833410800002,71.17833410800002,71.17833410800002
89,41200-73273:David Montgomery,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-69956:Michael Gallup,41200-104421:Jesper Horsted,58500,2822,15.274999620000001,16.25833384,22.72666677,12.20999985,4.599999905,15.274999620000001,16.25833384,22.72666677,12.20999985,4.599999905,15.274999620000001,16.25833384,22.72666677,12.20999985,4.599999905,71.06999998500001,71.06999998500001,71.06999998500001
90,41200-73273:David Montgomery,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-14257:Randall Cobb,41200-79974:Tarik Cohen,60000,2922,15.274999620000001,16.25833384,22.72666677,9.227272727,7.549999872999999,15.274999620000001,16.25833384,22.72666677,9.227272727,7.549999872999999,15.274999620000001,16.25833384,22.72666677,9.227272727,7.549999872999999,71.03727283,71.03727283,71.03727283
91,41200-73273:David Montgomery,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-30733:Cordarrelle Patterson,60000,2618,15.274999620000001,16.25833384,14.25833384,22.72666677,1.9727273419999998,15.274999620000001,16.25833384,14.25833384,22.72666677,1.9727273419999998,15.274999620000001,16.25833384,14.25833384,22.72666677,1.9727273419999998,70.49106141200001,70.49106141200001,70.49106141200001
92,41200-73273:David Montgomery,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-14257:Randall Cobb,41200-6641:Jason Witten,59000,2932,15.274999620000001,16.25833384,22.72666677,9.227272727,6.983333588,15.274999620000001,16.25833384,22.72666677,9.227272727,6.983333588,15.274999620000001,16.25833384,22.72666677,9.227272727,6.983333588,70.470606545,70.470606545,70.470606545
93,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-104421:Jesper Horsted,60000,2633,18.314999775,16.25833384,14.25833384,22.72666677,4.599999905,18.314999775,16.25833384,14.25833384,22.72666677,4.599999905,18.314999775,16.25833384,14.25833384,22.72666677,4.599999905,76.15833413,76.15833413,76.15833413
94,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-14257:Randall Cobb,41200-79974:Tarik Cohen,59500,3207,18.314999775,16.25833384,22.72666677,9.227272727,7.549999872999999,18.314999775,16.25833384,22.72666677,9.227272727,7.549999872999999,18.314999775,16.25833384,22.72666677,9.227272727,7.549999872999999,74.07727298500001,74.07727298500001,74.07727298500001
95,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-30733:Cordarrelle Patterson,59500,2638,18.314999775,16.25833384,14.25833384,22.72666677,1.9727273419999998,18.314999775,16.25833384,14.25833384,22.72666677,1.9727273419999998,18.314999775,16.25833384,14.25833384,22.72666677,1.9727273419999998,73.531061567,73.531061567,73.531061567
96,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-27292:Brett Maher,41200-79974:Tarik Cohen,59500,3187,18.314999775,16.25833384,22.72666677,8.25,7.549999872999999,18.314999775,16.25833384,22.72666677,8.25,7.549999872999999,18.314999775,16.25833384,22.72666677,8.25,7.549999872999999,73.10000025800001,73.10000025800001,73.10000025800001
97,41200-69956:Michael Gallup,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-31716:Dak Prescott,41200-79974:Tarik Cohen,60000,6378,18.314999775,14.25833384,10.18333308,22.72666677,7.549999872999999,18.314999775,14.25833384,10.18333308,22.72666677,7.549999872999999,18.314999775,14.25833384,10.18333308,22.72666677,7.549999872999999,73.03333333800002,73.03333333800002,73.03333333800002
98,41200-69956:Michael Gallup,41200-28643:Allen Robinson II,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-27527:Blake Jarwin,60000,4303,18.314999775,12.54166667,14.25833384,22.72666677,5.00909077,18.314999775,12.54166667,14.25833384,22.72666677,5.00909077,18.314999775,12.54166667,14.25833384,22.72666677,5.00909077,72.850757825,72.850757825,72.850757825
99,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-31716:Dak Prescott,41200-14257:Randall Cobb,41200-69307:Eddy Pineiro,59000,3212,18.314999775,16.25833384,22.72666677,9.227272727,6.0,18.314999775,16.25833384,22.72666677,9.227272727,6.0,18.314999775,16.25833384,22.72666677,9.227272727,6.0,72.527273112,72.527273112,72.527273112
100,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-31716:Dak Prescott,41200-63759:Tony Pollard,59500,2813,18.314999775,16.25833384,10.18333308,22.72666677,5.036363775,18.314999775,16.25833384,10.18333308,22.72666677,5.036363775,18.314999775,16.25833384,10.18333308,22.72666677,5.036363775,72.51969723999999,72.51969723999999,72.51969723999999
101,41200-69956:Michael Gallup,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-31716:Dak Prescott,41200-27527:Blake Jarwin,59000,2818,18.314999775,16.25833384,10.18333308,22.72666677,5.00909077,18.314999775,16.25833384,10.18333308,22.72666677,5.00909077,18.314999775,16.25833384,10.18333308,22.72666677,5.00909077,72.49242423499999,72.49242423499999,72.49242423499999
102,41200-41936:Anthony Miller,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-31716:Dak Prescott,41200-14257:Randall Cobb,59500,6758,8.225000382,14.25833384,12.20999985,22.72666677,9.227272727,8.225000382,14.25833384,12.20999985,22.72666677,9.227272727,8.225000382,14.25833384,12.20999985,22.72666677,9.227272727,66.647273569,66.647273569,66.647273569
103,41200-41936:Anthony Miller,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-27527:Blake Jarwin,60000,2643,8.225000382,16.25833384,14.25833384,22.72666677,5.00909077,8.225000382,16.25833384,14.25833384,22.72666677,5.00909077,8.225000382,16.25833384,14.25833384,22.72666677,5.00909077,66.477425602,66.477425602,66.477425602
104,41200-41936:Anthony Miller,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-31716:Dak Prescott,41200-6641:Jason Witten,59500,3153,8.225000382,16.25833384,12.20999985,22.72666677,6.983333588,8.225000382,16.25833384,12.20999985,22.72666677,6.983333588,8.225000382,16.25833384,12.20999985,22.72666677,6.983333588,66.40333443,66.40333443,66.40333443
105,41200-27292:Brett Maher,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-31716:Dak Prescott,41200-79974:Tarik Cohen,59500,3188,12.375,16.25833384,12.20999985,22.72666677,7.549999872999999,12.375,16.25833384,12.20999985,22.72666677,7.549999872999999,12.375,16.25833384,12.20999985,22.72666677,7.549999872999999,71.12000033300001,71.12000033300001,71.12000033300001
106,41200-27292:Brett Maher,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-104421:Jesper Horsted,58500,2668,12.375,16.25833384,14.25833384,22.72666677,4.599999905,12.375,16.25833384,14.25833384,22.72666677,4.599999905,12.375,16.25833384,14.25833384,22.72666677,4.599999905,70.218334355,70.218334355,70.218334355
107,41200-27292:Brett Maher,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-31716:Dak Prescott,41200-69307:Eddy Pineiro,59000,3193,12.375,16.25833384,12.20999985,22.72666677,6.0,12.375,16.25833384,12.20999985,22.72666677,6.0,12.375,16.25833384,12.20999985,22.72666677,6.0,69.57000046,69.57000046,69.57000046
108,41200-14257:Randall Cobb,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-31716:Dak Prescott,41200-79974:Tarik Cohen,59500,3208,13.840909090500002,16.25833384,12.20999985,22.72666677,7.549999872999999,13.840909090500002,16.25833384,12.20999985,22.72666677,7.549999872999999,13.840909090500002,16.25833384,12.20999985,22.72666677,7.549999872999999,72.58590942350001,72.58590942350001,72.58590942350001
109,41200-14257:Randall Cobb,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-104421:Jesper Horsted,58500,2678,13.840909090500002,16.25833384,14.25833384,22.72666677,4.599999905,13.840909090500002,16.25833384,14.25833384,22.72666677,4.599999905,13.840909090500002,16.25833384,14.25833384,22.72666677,4.599999905,71.68424344550002,71.68424344550002,71.68424344550002
110,41200-14257:Randall Cobb,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-31716:Dak Prescott,41200-69307:Eddy Pineiro,59000,3213,13.840909090500002,16.25833384,12.20999985,22.72666677,6.0,13.840909090500002,16.25833384,12.20999985,22.72666677,6.0,13.840909090500002,16.25833384,12.20999985,22.72666677,6.0,71.03590955050001,71.03590955050001,71.03590955050001
111,41200-14257:Randall Cobb,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-31716:Dak Prescott,41200-79974:Tarik Cohen,58000,6828,13.840909090500002,14.25833384,12.20999985,22.72666677,7.549999872999999,13.840909090500002,14.25833384,12.20999985,22.72666677,7.549999872999999,13.840909090500002,14.25833384,12.20999985,22.72666677,7.549999872999999,70.58590942350001,70.58590942350001,70.58590942350001
112,41200-14257:Randall Cobb,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-31716:Dak Prescott,41200-79974:Tarik Cohen,60000,2923,13.840909090500002,16.25833384,10.18333308,22.72666677,7.549999872999999,13.840909090500002,16.25833384,10.18333308,22.72666677,7.549999872999999,13.840909090500002,16.25833384,10.18333308,22.72666677,7.549999872999999,70.55924265350001,70.55924265350001,70.55924265350001
113,41200-14257:Randall Cobb,41200-38791:Ezekiel Elliott,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-27527:Blake Jarwin,60000,2428,13.840909090500002,16.25833384,12.54166667,22.72666677,5.00909077,13.840909090500002,16.25833384,12.54166667,22.72666677,5.00909077,13.840909090500002,16.25833384,12.54166667,22.72666677,5.00909077,70.3766671405,70.3766671405,70.3766671405
114,41200-14257:Randall Cobb,41200-28643:Allen Robinson II,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-6641:Jason Witten,60000,4393,13.840909090500002,12.54166667,14.25833384,22.72666677,6.983333588,13.840909090500002,12.54166667,14.25833384,22.72666677,6.983333588,13.840909090500002,12.54166667,14.25833384,22.72666677,6.983333588,70.3509099585,70.3509099585,70.3509099585
115,41200-14257:Randall Cobb,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-31716:Dak Prescott,41200-6641:Jason Witten,59000,2933,13.840909090500002,16.25833384,10.18333308,22.72666677,6.983333588,13.840909090500002,16.25833384,10.18333308,22.72666677,6.983333588,13.840909090500002,16.25833384,10.18333308,22.72666677,6.983333588,69.9925763685,69.9925763685,69.9925763685
116,41200-14257:Randall Cobb,41200-38791:Ezekiel Elliott,41200-28643:Allen Robinson II,41200-31716:Dak Prescott,41200-104421:Jesper Horsted,59500,2433,13.840909090500002,16.25833384,12.54166667,22.72666677,4.599999905,13.840909090500002,16.25833384,12.54166667,22.72666677,4.599999905,13.840909090500002,16.25833384,12.54166667,22.72666677,4.599999905,69.96757627550001,69.96757627550001,69.96757627550001
117,41200-79974:Tarik Cohen,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-14257:Randall Cobb,41200-31716:Dak Prescott,59500,3209,11.3249998095,16.25833384,12.20999985,9.227272727,22.72666677,11.3249998095,16.25833384,12.20999985,9.227272727,22.72666677,11.3249998095,16.25833384,12.20999985,9.227272727,22.72666677,71.7472729965,71.7472729965,71.7472729965
118,41200-79974:Tarik Cohen,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-6641:Jason Witten,60000,2688,11.3249998095,16.25833384,14.25833384,22.72666677,6.983333588,11.3249998095,16.25833384,14.25833384,22.72666677,6.983333588,11.3249998095,16.25833384,14.25833384,22.72666677,6.983333588,71.5516678475,71.5516678475,71.5516678475
119,41200-79974:Tarik Cohen,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-27292:Brett Maher,41200-31716:Dak Prescott,59500,3189,11.3249998095,16.25833384,12.20999985,8.25,22.72666677,11.3249998095,16.25833384,12.20999985,8.25,22.72666677,11.3249998095,16.25833384,12.20999985,8.25,22.72666677,70.7700002695,70.7700002695,70.7700002695
120,41200-79974:Tarik Cohen,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-31716:Dak Prescott,60000,6379,11.3249998095,14.25833384,10.18333308,12.20999985,22.72666677,11.3249998095,14.25833384,10.18333308,12.20999985,22.72666677,11.3249998095,14.25833384,10.18333308,12.20999985,22.72666677,70.70333334950001,70.70333334950001,70.70333334950001
121,41200-79974:Tarik Cohen,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-14257:Randall Cobb,41200-31716:Dak Prescott,58000,6829,11.3249998095,14.25833384,12.20999985,9.227272727,22.72666677,11.3249998095,14.25833384,12.20999985,9.227272727,22.72666677,11.3249998095,14.25833384,12.20999985,9.227272727,22.72666677,69.7472729965,69.7472729965,69.7472729965
122,41200-79974:Tarik Cohen,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-14257:Randall Cobb,41200-31716:Dak Prescott,60000,2924,11.3249998095,16.25833384,10.18333308,9.227272727,22.72666677,11.3249998095,16.25833384,10.18333308,9.227272727,22.72666677,11.3249998095,16.25833384,10.18333308,9.227272727,22.72666677,69.7206062265,69.7206062265,69.7206062265
123,41200-69307:Eddy Pineiro,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-14257:Randall Cobb,41200-31716:Dak Prescott,59000,3214,9.0,16.25833384,12.20999985,9.227272727,22.72666677,9.0,16.25833384,12.20999985,9.227272727,22.72666677,9.0,16.25833384,12.20999985,9.227272727,22.72666677,69.422273187,69.422273187,69.422273187
124,41200-69307:Eddy Pineiro,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-31716:Dak Prescott,41200-6641:Jason Witten,59500,2723,9.0,16.25833384,14.25833384,22.72666677,6.983333588,9.0,16.25833384,14.25833384,22.72666677,6.983333588,9.0,16.25833384,14.25833384,22.72666677,6.983333588,69.226668038,69.226668038,69.226668038
125,41200-69307:Eddy Pineiro,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-27292:Brett Maher,41200-31716:Dak Prescott,59000,3194,9.0,16.25833384,12.20999985,8.25,22.72666677,9.0,16.25833384,12.20999985,8.25,22.72666677,9.0,16.25833384,12.20999985,8.25,22.72666677,68.44500046,68.44500046,68.44500046
126,41200-6641:Jason Witten,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-79974:Tarik Cohen,41200-31716:Dak Prescott,60000,2689,10.475000382,16.25833384,14.25833384,7.549999872999999,22.72666677,10.475000382,16.25833384,14.25833384,7.549999872999999,22.72666677,10.475000382,16.25833384,14.25833384,7.549999872999999,22.72666677,71.268334705,71.268334705,71.268334705
127,41200-6641:Jason Witten,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-31716:Dak Prescott,59000,6389,10.475000382,14.25833384,10.18333308,12.20999985,22.72666677,10.475000382,14.25833384,10.18333308,12.20999985,22.72666677,10.475000382,14.25833384,10.18333308,12.20999985,22.72666677,69.853333922,69.853333922,69.853333922
128,41200-6641:Jason Witten,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-69307:Eddy Pineiro,41200-31716:Dak Prescott,59500,2724,10.475000382,16.25833384,14.25833384,6.0,22.72666677,10.475000382,16.25833384,14.25833384,6.0,22.72666677,10.475000382,16.25833384,14.25833384,6.0,22.72666677,69.718334832,69.718334832,69.718334832
129,41200-6641:Jason Witten,41200-28643:Allen Robinson II,41200-31001:Amari Cooper,41200-14257:Randall Cobb,41200-31716:Dak Prescott,60000,4394,10.475000382,12.54166667,14.25833384,9.227272727,22.72666677,10.475000382,12.54166667,14.25833384,9.227272727,22.72666677,10.475000382,12.54166667,14.25833384,9.227272727,22.72666677,69.228940389,69.228940389,69.228940389
130,41200-6641:Jason Witten,41200-38791:Ezekiel Elliott,41200-69956:Michael Gallup,41200-79974:Tarik Cohen,41200-31716:Dak Prescott,58000,3234,10.475000382,16.25833384,12.20999985,7.549999872999999,22.72666677,10.475000382,16.25833384,12.20999985,7.549999872999999,22.72666677,10.475000382,16.25833384,12.20999985,7.549999872999999,22.72666677,69.220000715,69.220000715,69.220000715
131,41200-6641:Jason Witten,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-14257:Randall Cobb,41200-31716:Dak Prescott,59000,2934,10.475000382,16.25833384,10.18333308,9.227272727,22.72666677,10.475000382,16.25833384,10.18333308,9.227272727,22.72666677,10.475000382,16.25833384,10.18333308,9.227272727,22.72666677,68.870606799,68.870606799,68.870606799
132,41200-63759:Tony Pollard,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-31716:Dak Prescott,59500,2814,7.5545456625,16.25833384,10.18333308,12.20999985,22.72666677,7.5545456625,16.25833384,10.18333308,12.20999985,22.72666677,7.5545456625,16.25833384,10.18333308,12.20999985,22.72666677,68.9328792025,68.9328792025,68.9328792025
133,41200-63759:Tony Pollard,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-79974:Tarik Cohen,41200-31716:Dak Prescott,59000,2694,7.5545456625,16.25833384,14.25833384,7.549999872999999,22.72666677,7.5545456625,16.25833384,14.25833384,7.549999872999999,22.72666677,7.5545456625,16.25833384,14.25833384,7.549999872999999,22.72666677,68.3478799855,68.3478799855,68.3478799855
134,41200-63759:Tony Pollard,41200-38628:Mitchell Trubisky,41200-31001:Amari Cooper,41200-14257:Randall Cobb,41200-31716:Dak Prescott,60000,459,7.5545456625,13.34909058,14.25833384,9.227272727,22.72666677,7.5545456625,13.34909058,14.25833384,9.227272727,22.72666677,7.5545456625,13.34909058,14.25833384,9.227272727,22.72666677,67.1159095795,67.1159095795,67.1159095795
135,41200-27527:Blake Jarwin,41200-28643:Allen Robinson II,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-31716:Dak Prescott,60000,4304,7.513636155,12.54166667,14.25833384,12.20999985,22.72666677,7.513636155,12.54166667,14.25833384,12.20999985,22.72666677,7.513636155,12.54166667,14.25833384,12.20999985,22.72666677,69.250303285,69.250303285,69.250303285
136,41200-27527:Blake Jarwin,41200-38791:Ezekiel Elliott,41200-73273:David Montgomery,41200-69956:Michael Gallup,41200-31716:Dak Prescott,59000,2819,7.513636155,16.25833384,10.18333308,12.20999985,22.72666677,7.513636155,16.25833384,10.18333308,12.20999985,22.72666677,7.513636155,16.25833384,10.18333308,12.20999985,22.72666677,68.891969695,68.891969695,68.891969695
